persistence_length,num_fibers,noise_density,fov,curvature_min,curvature_max,filename,timestamp,simulation_id,repeat_id,status
,4,0.3,1000,0.0,0.005,network_repeat_377_comb_0.pt,2024-12-09 11:50:31,0,377,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_377_comb_1.pt,2024-12-09 11:50:31,1,377,completed
,4,0.3,1000,0.0,0.005,network_repeat_378_comb_0.pt,2024-12-09 11:50:31,0,378,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_378_comb_1.pt,2024-12-09 11:50:32,1,378,completed
,4,0.3,1000,0.0,0.005,network_repeat_379_comb_0.pt,2024-12-09 11:50:32,0,379,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_379_comb_1.pt,2024-12-09 11:50:33,1,379,completed
,4,0.3,1000,0.0,0.005,network_repeat_380_comb_0.pt,2024-12-09 11:50:33,0,380,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_380_comb_1.pt,2024-12-09 11:50:34,1,380,completed
,4,0.3,1000,0.0,0.005,network_repeat_381_comb_0.pt,2024-12-09 11:50:35,0,381,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_381_comb_1.pt,2024-12-09 11:50:36,1,381,completed
,4,0.3,1000,0.0,0.005,network_repeat_382_comb_0.pt,2024-12-09 11:50:36,0,382,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_382_comb_1.pt,2024-12-09 11:50:37,1,382,completed
,4,0.3,1000,0.0,0.005,network_repeat_383_comb_0.pt,2024-12-09 11:50:37,0,383,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_383_comb_1.pt,2024-12-09 11:50:38,1,383,completed
,4,0.3,1000,0.0,0.005,network_repeat_384_comb_0.pt,2024-12-09 11:50:38,0,384,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_384_comb_1.pt,2024-12-09 11:50:39,1,384,completed
,4,0.3,1000,0.0,0.005,network_repeat_385_comb_0.pt,2024-12-09 11:50:39,0,385,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_385_comb_1.pt,2024-12-09 11:50:39,1,385,completed
,4,0.3,1000,0.0,0.005,network_repeat_386_comb_0.pt,2024-12-09 11:50:40,0,386,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_386_comb_1.pt,2024-12-09 11:50:40,1,386,completed
,4,0.3,1000,0.0,0.005,network_repeat_387_comb_0.pt,2024-12-09 11:50:41,0,387,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_387_comb_1.pt,2024-12-09 11:50:41,1,387,completed
,4,0.3,1000,0.0,0.005,network_repeat_388_comb_0.pt,2024-12-09 11:50:41,0,388,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_388_comb_1.pt,2024-12-09 11:50:42,1,388,completed
,4,0.3,1000,0.0,0.005,network_repeat_389_comb_0.pt,2024-12-09 11:50:42,0,389,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_389_comb_1.pt,2024-12-09 11:50:43,1,389,completed
,4,0.3,1000,0.0,0.005,network_repeat_390_comb_0.pt,2024-12-09 11:50:43,0,390,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_390_comb_1.pt,2024-12-09 11:50:43,1,390,completed
,4,0.3,1000,0.0,0.005,network_repeat_391_comb_0.pt,2024-12-09 11:50:44,0,391,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_391_comb_1.pt,2024-12-09 11:50:44,1,391,completed
,4,0.3,1000,0.0,0.005,network_repeat_392_comb_0.pt,2024-12-09 11:50:45,0,392,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_392_comb_1.pt,2024-12-09 11:50:45,1,392,completed
,4,0.3,1000,0.0,0.005,network_repeat_393_comb_0.pt,2024-12-09 11:50:46,0,393,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_393_comb_1.pt,2024-12-09 11:50:46,1,393,completed
,4,0.3,1000,0.0,0.005,network_repeat_394_comb_0.pt,2024-12-09 11:50:47,0,394,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_394_comb_1.pt,2024-12-09 11:50:47,1,394,completed
,4,0.3,1000,0.0,0.005,network_repeat_395_comb_0.pt,2024-12-09 11:50:48,0,395,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_395_comb_1.pt,2024-12-09 11:50:48,1,395,completed
,4,0.3,1000,0.0,0.005,network_repeat_396_comb_0.pt,2024-12-09 11:50:48,0,396,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_396_comb_1.pt,2024-12-09 11:50:49,1,396,completed
,4,0.3,1000,0.0,0.005,network_repeat_397_comb_0.pt,2024-12-09 11:50:50,0,397,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_397_comb_1.pt,2024-12-09 11:50:50,1,397,completed
,4,0.3,1000,0.0,0.005,network_repeat_398_comb_0.pt,2024-12-09 11:50:50,0,398,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_398_comb_1.pt,2024-12-09 11:50:50,1,398,completed
,4,0.3,1000,0.0,0.005,network_repeat_399_comb_0.pt,2024-12-09 11:50:51,0,399,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_399_comb_1.pt,2024-12-09 11:50:52,1,399,completed
,4,0.3,1000,0.0,0.005,network_repeat_400_comb_0.pt,2024-12-09 11:50:52,0,400,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_400_comb_1.pt,2024-12-09 11:50:53,1,400,completed
,4,0.3,1000,0.0,0.005,network_repeat_401_comb_0.pt,2024-12-09 11:50:53,0,401,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_401_comb_1.pt,2024-12-09 11:50:54,1,401,completed
,4,0.3,1000,0.0,0.005,network_repeat_402_comb_0.pt,2024-12-09 11:50:54,0,402,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_402_comb_1.pt,2024-12-09 11:50:55,1,402,completed
,4,0.3,1000,0.0,0.005,network_repeat_403_comb_0.pt,2024-12-09 11:50:56,0,403,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_403_comb_1.pt,2024-12-09 11:50:56,1,403,completed
,4,0.3,1000,0.0,0.005,network_repeat_404_comb_0.pt,2024-12-09 11:50:57,0,404,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_404_comb_1.pt,2024-12-09 11:50:57,1,404,completed
,4,0.3,1000,0.0,0.005,network_repeat_405_comb_0.pt,2024-12-09 11:50:58,0,405,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_405_comb_1.pt,2024-12-09 11:50:58,1,405,completed
,4,0.3,1000,0.0,0.005,network_repeat_406_comb_0.pt,2024-12-09 11:50:59,0,406,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_406_comb_1.pt,2024-12-09 11:50:59,1,406,completed
,4,0.3,1000,0.0,0.005,network_repeat_407_comb_0.pt,2024-12-09 11:51:00,0,407,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_407_comb_1.pt,2024-12-09 11:51:00,1,407,completed
,4,0.3,1000,0.0,0.005,network_repeat_408_comb_0.pt,2024-12-09 11:51:00,0,408,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_408_comb_1.pt,2024-12-09 11:51:00,1,408,completed
,4,0.3,1000,0.0,0.005,network_repeat_409_comb_0.pt,2024-12-09 11:51:01,0,409,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_409_comb_1.pt,2024-12-09 11:51:01,1,409,completed
,4,0.3,1000,0.0,0.005,network_repeat_410_comb_0.pt,2024-12-09 11:51:01,0,410,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_410_comb_1.pt,2024-12-09 11:51:02,1,410,completed
,4,0.3,1000,0.0,0.005,network_repeat_411_comb_0.pt,2024-12-09 11:51:02,0,411,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_411_comb_1.pt,2024-12-09 11:51:03,1,411,completed
,4,0.3,1000,0.0,0.005,network_repeat_412_comb_0.pt,2024-12-09 11:51:03,0,412,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_412_comb_1.pt,2024-12-09 11:51:04,1,412,completed
,4,0.3,1000,0.0,0.005,network_repeat_413_comb_0.pt,2024-12-09 11:51:04,0,413,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_413_comb_1.pt,2024-12-09 11:51:05,1,413,completed
,4,0.3,1000,0.0,0.005,network_repeat_414_comb_0.pt,2024-12-09 11:51:06,0,414,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_414_comb_1.pt,2024-12-09 11:51:06,1,414,completed
,4,0.3,1000,0.0,0.005,network_repeat_415_comb_0.pt,2024-12-09 11:51:07,0,415,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_415_comb_1.pt,2024-12-09 11:51:07,1,415,completed
,4,0.3,1000,0.0,0.005,network_repeat_416_comb_0.pt,2024-12-09 11:51:07,0,416,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_416_comb_1.pt,2024-12-09 11:51:07,1,416,completed
,4,0.3,1000,0.0,0.005,network_repeat_417_comb_0.pt,2024-12-09 11:51:08,0,417,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_417_comb_1.pt,2024-12-09 11:51:08,1,417,completed
,4,0.3,1000,0.0,0.005,network_repeat_418_comb_0.pt,2024-12-09 11:51:09,0,418,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_418_comb_1.pt,2024-12-09 11:51:10,1,418,completed
,4,0.3,1000,0.0,0.005,network_repeat_419_comb_0.pt,2024-12-09 11:51:10,0,419,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_419_comb_1.pt,2024-12-09 11:51:11,1,419,completed
,4,0.3,1000,0.0,0.005,network_repeat_420_comb_0.pt,2024-12-09 11:51:11,0,420,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_420_comb_1.pt,2024-12-09 11:51:11,1,420,completed
,4,0.3,1000,0.0,0.005,network_repeat_421_comb_0.pt,2024-12-09 11:51:12,0,421,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_421_comb_1.pt,2024-12-09 11:51:13,1,421,completed
,4,0.3,1000,0.0,0.005,network_repeat_422_comb_0.pt,2024-12-09 11:51:13,0,422,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_422_comb_1.pt,2024-12-09 11:51:13,1,422,completed
,4,0.3,1000,0.0,0.005,network_repeat_423_comb_0.pt,2024-12-09 11:51:14,0,423,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_423_comb_1.pt,2024-12-09 11:51:14,1,423,completed
,4,0.3,1000,0.0,0.005,network_repeat_424_comb_0.pt,2024-12-09 11:51:15,0,424,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_424_comb_1.pt,2024-12-09 11:51:15,1,424,completed
,4,0.3,1000,0.0,0.005,network_repeat_425_comb_0.pt,2024-12-09 11:51:16,0,425,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_425_comb_1.pt,2024-12-09 11:51:16,1,425,completed
,4,0.3,1000,0.0,0.005,network_repeat_426_comb_0.pt,2024-12-09 11:51:17,0,426,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_426_comb_1.pt,2024-12-09 11:51:18,1,426,completed
,4,0.3,1000,0.0,0.005,network_repeat_427_comb_0.pt,2024-12-09 11:51:18,0,427,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_427_comb_1.pt,2024-12-09 11:51:19,1,427,completed
,4,0.3,1000,0.0,0.005,network_repeat_428_comb_0.pt,2024-12-09 11:51:19,0,428,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_428_comb_1.pt,2024-12-09 11:51:20,1,428,completed
,4,0.3,1000,0.0,0.005,network_repeat_429_comb_0.pt,2024-12-09 11:51:20,0,429,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_429_comb_1.pt,2024-12-09 11:51:20,1,429,completed
,4,0.3,1000,0.0,0.005,network_repeat_430_comb_0.pt,2024-12-09 11:51:20,0,430,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_430_comb_1.pt,2024-12-09 11:51:21,1,430,completed
,4,0.3,1000,0.0,0.005,network_repeat_431_comb_0.pt,2024-12-09 11:51:22,0,431,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_431_comb_1.pt,2024-12-09 11:51:23,1,431,completed
,4,0.3,1000,0.0,0.005,network_repeat_432_comb_0.pt,2024-12-09 11:51:23,0,432,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_432_comb_1.pt,2024-12-09 11:51:24,1,432,completed
,4,0.3,1000,0.0,0.005,network_repeat_433_comb_0.pt,2024-12-09 11:51:25,0,433,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_433_comb_1.pt,2024-12-09 11:51:25,1,433,completed
,4,0.3,1000,0.0,0.005,network_repeat_434_comb_0.pt,2024-12-09 11:51:26,0,434,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_434_comb_1.pt,2024-12-09 11:51:27,1,434,completed
,4,0.3,1000,0.0,0.005,network_repeat_435_comb_0.pt,2024-12-09 11:51:27,0,435,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_435_comb_1.pt,2024-12-09 11:51:27,1,435,completed
,4,0.3,1000,0.0,0.005,network_repeat_436_comb_0.pt,2024-12-09 11:51:28,0,436,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_436_comb_1.pt,2024-12-09 11:51:28,1,436,completed
,4,0.3,1000,0.0,0.005,network_repeat_437_comb_0.pt,2024-12-09 11:51:29,0,437,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_437_comb_1.pt,2024-12-09 11:51:29,1,437,completed
,4,0.3,1000,0.0,0.005,network_repeat_438_comb_0.pt,2024-12-09 11:51:30,0,438,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_438_comb_1.pt,2024-12-09 11:51:30,1,438,completed
,4,0.3,1000,0.0,0.005,network_repeat_439_comb_0.pt,2024-12-09 11:51:31,0,439,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_439_comb_1.pt,2024-12-09 11:51:31,1,439,completed
,4,0.3,1000,0.0,0.005,network_repeat_440_comb_0.pt,2024-12-09 11:51:32,0,440,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_440_comb_1.pt,2024-12-09 11:51:32,1,440,completed
,4,0.3,1000,0.0,0.005,network_repeat_441_comb_0.pt,2024-12-09 11:51:33,0,441,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_441_comb_1.pt,2024-12-09 11:51:34,1,441,completed
,4,0.3,1000,0.0,0.005,network_repeat_442_comb_0.pt,2024-12-09 11:51:34,0,442,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_442_comb_1.pt,2024-12-09 11:51:35,1,442,completed
,4,0.3,1000,0.0,0.005,network_repeat_443_comb_0.pt,2024-12-09 11:51:35,0,443,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_443_comb_1.pt,2024-12-09 11:51:36,1,443,completed
,4,0.3,1000,0.0,0.005,network_repeat_444_comb_0.pt,2024-12-09 11:51:36,0,444,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_444_comb_1.pt,2024-12-09 11:51:37,1,444,completed
,4,0.3,1000,0.0,0.005,network_repeat_445_comb_0.pt,2024-12-09 11:51:37,0,445,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_445_comb_1.pt,2024-12-09 11:51:38,1,445,completed
,4,0.3,1000,0.0,0.005,network_repeat_446_comb_0.pt,2024-12-09 11:51:38,0,446,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_446_comb_1.pt,2024-12-09 11:51:39,1,446,completed
,4,0.3,1000,0.0,0.005,network_repeat_447_comb_0.pt,2024-12-09 11:51:40,0,447,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_447_comb_1.pt,2024-12-09 11:51:40,1,447,completed
,4,0.3,1000,0.0,0.005,network_repeat_448_comb_0.pt,2024-12-09 11:51:41,0,448,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_448_comb_1.pt,2024-12-09 11:51:41,1,448,completed
,4,0.3,1000,0.0,0.005,network_repeat_449_comb_0.pt,2024-12-09 11:51:42,0,449,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_449_comb_1.pt,2024-12-09 11:51:42,1,449,completed
,4,0.3,1000,0.0,0.005,network_repeat_450_comb_0.pt,2024-12-09 11:51:43,0,450,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_450_comb_1.pt,2024-12-09 11:51:43,1,450,completed
,4,0.3,1000,0.0,0.005,network_repeat_451_comb_0.pt,2024-12-09 11:51:44,0,451,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_451_comb_1.pt,2024-12-09 11:51:45,1,451,completed
,4,0.3,1000,0.0,0.005,network_repeat_452_comb_0.pt,2024-12-09 11:51:45,0,452,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_452_comb_1.pt,2024-12-09 11:51:45,1,452,completed
,4,0.3,1000,0.0,0.005,network_repeat_453_comb_0.pt,2024-12-09 11:51:45,0,453,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_453_comb_1.pt,2024-12-09 11:51:46,1,453,completed
,4,0.3,1000,0.0,0.005,network_repeat_454_comb_0.pt,2024-12-09 11:51:46,0,454,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_454_comb_1.pt,2024-12-09 11:51:46,1,454,completed
,4,0.3,1000,0.0,0.005,network_repeat_455_comb_0.pt,2024-12-09 11:51:47,0,455,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_455_comb_1.pt,2024-12-09 11:51:47,1,455,completed
,4,0.3,1000,0.0,0.005,network_repeat_456_comb_0.pt,2024-12-09 11:51:48,0,456,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_456_comb_1.pt,2024-12-09 11:51:48,1,456,completed
,4,0.3,1000,0.0,0.005,network_repeat_457_comb_0.pt,2024-12-09 11:51:48,0,457,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_457_comb_1.pt,2024-12-09 11:51:49,1,457,completed
,4,0.3,1000,0.0,0.005,network_repeat_458_comb_0.pt,2024-12-09 11:51:49,0,458,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_458_comb_1.pt,2024-12-09 11:51:49,1,458,completed
,4,0.3,1000,0.0,0.005,network_repeat_459_comb_0.pt,2024-12-09 11:51:50,0,459,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_459_comb_1.pt,2024-12-09 11:51:51,1,459,completed
,4,0.3,1000,0.0,0.005,network_repeat_460_comb_0.pt,2024-12-09 11:51:51,0,460,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_460_comb_1.pt,2024-12-09 11:51:52,1,460,completed
,4,0.3,1000,0.0,0.005,network_repeat_461_comb_0.pt,2024-12-09 11:51:52,0,461,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_461_comb_1.pt,2024-12-09 11:51:53,1,461,completed
,4,0.3,1000,0.0,0.005,network_repeat_462_comb_0.pt,2024-12-09 11:51:53,0,462,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_462_comb_1.pt,2024-12-09 11:51:54,1,462,completed
,4,0.3,1000,0.0,0.005,network_repeat_463_comb_0.pt,2024-12-09 11:51:54,0,463,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_463_comb_1.pt,2024-12-09 11:51:54,1,463,completed
,4,0.3,1000,0.0,0.005,network_repeat_464_comb_0.pt,2024-12-09 11:51:54,0,464,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_464_comb_1.pt,2024-12-09 11:51:55,1,464,completed
,4,0.3,1000,0.0,0.005,network_repeat_465_comb_0.pt,2024-12-09 11:51:55,0,465,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_465_comb_1.pt,2024-12-09 11:51:56,1,465,completed
,4,0.3,1000,0.0,0.005,network_repeat_466_comb_0.pt,2024-12-09 11:51:56,0,466,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_466_comb_1.pt,2024-12-09 11:51:57,1,466,completed
,4,0.3,1000,0.0,0.005,network_repeat_467_comb_0.pt,2024-12-09 11:51:57,0,467,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_467_comb_1.pt,2024-12-09 11:51:58,1,467,completed
,4,0.3,1000,0.0,0.005,network_repeat_468_comb_0.pt,2024-12-09 11:51:59,0,468,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_468_comb_1.pt,2024-12-09 11:51:59,1,468,completed
,4,0.3,1000,0.0,0.005,network_repeat_469_comb_0.pt,2024-12-09 11:52:00,0,469,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_469_comb_1.pt,2024-12-09 11:52:01,1,469,completed
,4,0.3,1000,0.0,0.005,network_repeat_470_comb_0.pt,2024-12-09 11:52:01,0,470,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_470_comb_1.pt,2024-12-09 11:52:02,1,470,completed
,4,0.3,1000,0.0,0.005,network_repeat_471_comb_0.pt,2024-12-09 11:52:03,0,471,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_471_comb_1.pt,2024-12-09 11:52:03,1,471,completed
,4,0.3,1000,0.0,0.005,network_repeat_472_comb_0.pt,2024-12-09 11:52:04,0,472,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_472_comb_1.pt,2024-12-09 11:52:04,1,472,completed
,4,0.3,1000,0.0,0.005,network_repeat_473_comb_0.pt,2024-12-09 11:52:05,0,473,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_473_comb_1.pt,2024-12-09 11:52:05,1,473,completed
,4,0.3,1000,0.0,0.005,network_repeat_474_comb_0.pt,2024-12-09 11:52:06,0,474,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_474_comb_1.pt,2024-12-09 11:52:07,1,474,completed
,4,0.3,1000,0.0,0.005,network_repeat_475_comb_0.pt,2024-12-09 11:52:07,0,475,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_475_comb_1.pt,2024-12-09 11:52:08,1,475,completed
,4,0.3,1000,0.0,0.005,network_repeat_476_comb_0.pt,2024-12-09 11:52:08,0,476,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_476_comb_1.pt,2024-12-09 11:52:09,1,476,completed
,4,0.3,1000,0.0,0.005,network_repeat_477_comb_0.pt,2024-12-09 11:52:09,0,477,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_477_comb_1.pt,2024-12-09 11:52:10,1,477,completed
,4,0.3,1000,0.0,0.005,network_repeat_478_comb_0.pt,2024-12-09 11:52:10,0,478,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_478_comb_1.pt,2024-12-09 11:52:10,1,478,completed
,4,0.3,1000,0.0,0.005,network_repeat_479_comb_0.pt,2024-12-09 11:52:11,0,479,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_479_comb_1.pt,2024-12-09 11:52:12,1,479,completed
,4,0.3,1000,0.0,0.005,network_repeat_480_comb_0.pt,2024-12-09 11:52:12,0,480,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_480_comb_1.pt,2024-12-09 11:52:13,1,480,completed
,4,0.3,1000,0.0,0.005,network_repeat_481_comb_0.pt,2024-12-09 11:52:13,0,481,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_481_comb_1.pt,2024-12-09 11:52:13,1,481,completed
,4,0.3,1000,0.0,0.005,network_repeat_482_comb_0.pt,2024-12-09 11:52:13,0,482,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_482_comb_1.pt,2024-12-09 11:52:14,1,482,completed
,4,0.3,1000,0.0,0.005,network_repeat_483_comb_0.pt,2024-12-09 11:52:14,0,483,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_483_comb_1.pt,2024-12-09 11:52:15,1,483,completed
,4,0.3,1000,0.0,0.005,network_repeat_484_comb_0.pt,2024-12-09 11:52:15,0,484,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_484_comb_1.pt,2024-12-09 11:52:16,1,484,completed
,4,0.3,1000,0.0,0.005,network_repeat_485_comb_0.pt,2024-12-09 11:52:16,0,485,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_485_comb_1.pt,2024-12-09 11:52:16,1,485,completed
,4,0.3,1000,0.0,0.005,network_repeat_486_comb_0.pt,2024-12-09 11:52:17,0,486,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_486_comb_1.pt,2024-12-09 11:52:17,1,486,completed
,4,0.3,1000,0.0,0.005,network_repeat_487_comb_0.pt,2024-12-09 11:52:17,0,487,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_487_comb_1.pt,2024-12-09 11:52:18,1,487,completed
,4,0.3,1000,0.0,0.005,network_repeat_488_comb_0.pt,2024-12-09 11:52:18,0,488,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_488_comb_1.pt,2024-12-09 11:52:19,1,488,completed
,4,0.3,1000,0.0,0.005,network_repeat_489_comb_0.pt,2024-12-09 11:52:19,0,489,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_489_comb_1.pt,2024-12-09 11:52:20,1,489,completed
,4,0.3,1000,0.0,0.005,network_repeat_490_comb_0.pt,2024-12-09 11:52:20,0,490,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_490_comb_1.pt,2024-12-09 11:52:22,1,490,completed
,4,0.3,1000,0.0,0.005,network_repeat_491_comb_0.pt,2024-12-09 11:52:22,0,491,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_491_comb_1.pt,2024-12-09 11:52:22,1,491,completed
,4,0.3,1000,0.0,0.005,network_repeat_492_comb_0.pt,2024-12-09 11:52:23,0,492,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_492_comb_1.pt,2024-12-09 11:52:24,1,492,completed
,4,0.3,1000,0.0,0.005,network_repeat_493_comb_0.pt,2024-12-09 11:52:24,0,493,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_493_comb_1.pt,2024-12-09 11:52:24,1,493,completed
,4,0.3,1000,0.0,0.005,network_repeat_494_comb_0.pt,2024-12-09 11:52:25,0,494,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_494_comb_1.pt,2024-12-09 11:52:25,1,494,completed
,4,0.3,1000,0.0,0.005,network_repeat_495_comb_0.pt,2024-12-09 11:52:25,0,495,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_495_comb_1.pt,2024-12-09 11:52:26,1,495,completed
,4,0.3,1000,0.0,0.005,network_repeat_496_comb_0.pt,2024-12-09 11:52:26,0,496,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_496_comb_1.pt,2024-12-09 11:52:27,1,496,completed
,4,0.3,1000,0.0,0.005,network_repeat_497_comb_0.pt,2024-12-09 11:52:27,0,497,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_497_comb_1.pt,2024-12-09 11:52:28,1,497,completed
,4,0.3,1000,0.0,0.005,network_repeat_498_comb_0.pt,2024-12-09 11:52:28,0,498,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_498_comb_1.pt,2024-12-09 11:52:29,1,498,completed
,4,0.3,1000,0.0,0.005,network_repeat_499_comb_0.pt,2024-12-09 11:52:29,0,499,completed
17000,4,0.3,1000,0.0,0.005,network_repeat_499_comb_1.pt,2024-12-09 11:52:30,1,499,completed
